Year,Mean_Max_Temp,Mean_Min_Temp,Median_Rainfall
1924,13.137320952017864,5.052682769638545,152.6
1924,13.137320952017864,5.052682769638545,48.3
1924,13.137320952017864,5.052682769638545,36.1
1924,13.137320952017864,5.052682769638545,86.5
1924,13.137320952017864,5.052682769638545,104.3
1924,13.137320952017864,5.052682769638545,98.3
1924,13.137320952017864,5.052682769638545,107.8
1924,13.137320952017864,5.052682769638545,118.7
1924,13.137320952017864,5.052682769638545,164.0
1924,13.137320952017864,5.052682769638545,100.4
1924,13.137320952017864,5.052682769638545,111.1
1924,13.137320952017864,5.052682769638545,165.7
1925,13.166027397260274,4.528219178082192,118.0
1925,13.166027397260274,4.528219178082192,123.0
1925,13.166027397260274,4.528219178082192,27.0
1925,13.166027397260274,4.528219178082192,106.5
1925,13.166027397260274,4.528219178082192,132.2
1925,13.166027397260274,4.528219178082192,15.6
1925,13.166027397260274,4.528219178082192,89.3
1925,13.166027397260274,4.528219178082192,72.8
1925,13.166027397260274,4.528219178082192,76.4
1925,13.166027397260274,4.528219178082192,105.5
1925,13.166027397260274,4.528219178082192,73.1
1925,13.166027397260274,4.528219178082192,85.7
1926,13.837260273972603,5.256301369863014,183.1
1926,13.837260273972603,5.256301369863014,90.9
1926,13.837260273972603,5.256301369863014,42.4
1926,13.837260273972603,5.256301369863014,63.3
1926,13.837260273972603,5.256301369863014,84.9
1926,13.837260273972603,5.256301369863014,76.3
1926,13.837260273972603,5.256301369863014,79.8
1926,13.837260273972603,5.256301369863014,88.3
1926,13.837260273972603,5.256301369863014,59.1
1926,13.837260273972603,5.256301369863014,92.0
1926,13.837260273972603,5.256301369863014,145.4
1926,13.837260273972603,5.256301369863014,31.1
1927,13.365068493150686,4.911506849315069,127.3
1927,13.365068493150686,4.911506849315069,72.7
1927,13.365068493150686,4.911506849315069,109.5
1927,13.365068493150686,4.911506849315069,48.6
1927,13.365068493150686,4.911506849315069,47.7
1927,13.365068493150686,4.911506849315069,93.3
1927,13.365068493150686,4.911506849315069,97.4
1927,13.365068493150686,4.911506849315069,138.8
1927,13.365068493150686,4.911506849315069,115.0
1927,13.365068493150686,4.911506849315069,87.5
1927,13.365068493150686,4.911506849315069,101.7
1927,13.365068493150686,4.911506849315069,105.1
1928,13.649180327868851,4.467622950819672,155.0
1928,13.649180327868851,4.467622950819672,101.2
1928,13.649180327868851,4.467622950819672,131.9
1928,13.649180327868851,4.467622950819672,68.1
1928,13.649180327868851,4.467622950819672,45.5
1928,13.649180327868851,4.467622950819672,144.8
1928,13.649180327868851,4.467622950819672,50.6
1928,13.649180327868851,4.467622950819672,138.9
1928,13.649180327868851,4.467622950819672,67.5
1928,13.649180327868851,4.467622950819672,172.5
1928,13.649180327868851,4.467622950819672,146.1
1928,13.649180327868851,4.467622950819672,115.0
1929,13.338904109589041,4.220410958904109,56.4
1929,13.338904109589041,4.220410958904109,135.2
1929,13.338904109589041,4.220410958904109,20.0
1929,13.338904109589041,4.220410958904109,34.2
1929,13.338904109589041,4.220410958904109,76.3
1929,13.338904109589041,4.220410958904109,57.5
1929,13.338904109589041,4.220410958904109,100.1
1929,13.338904109589041,4.220410958904109,117.3
1929,13.338904109589041,4.220410958904109,32.1
1929,13.338904109589041,4.220410958904109,125.9
1929,13.338904109589041,4.220410958904109,160.9
1929,13.338904109589041,4.220410958904109,219.1
1930,12.943287671232877,4.193852927894024,155.5
1930,12.943287671232877,4.193852927894024,28.8
1930,12.943287671232877,4.193852927894024,125.3
1930,12.943287671232877,4.193852927894024,53.1
1930,12.943287671232877,4.193852927894024,53.3
1930,12.943287671232877,4.193852927894024,59.4
1930,12.943287671232877,4.193852927894024,89.4
1930,12.943287671232877,4.193852927894024,158.7
1930,12.943287671232877,4.193852927894024,115.6
1930,12.943287671232877,4.193852927894024,160.5
1930,12.943287671232877,4.193852927894024,121.2
1930,12.943287671232877,4.193852927894024,117.1
1931,13.226301369863013,4.096438356164383,83.4
1931,13.226301369863013,4.096438356164383,82.9
1931,13.226301369863013,4.096438356164383,95.2
1931,13.226301369863013,4.096438356164383,78.3
1931,13.226301369863013,4.096438356164383,117.7
1931,13.226301369863013,4.096438356164383,116.8
1931,13.226301369863013,4.096438356164383,103.6
1931,13.226301369863013,4.096438356164383,86.2
1931,13.226301369863013,4.096438356164383,77.7
1931,13.226301369863013,4.096438356164383,55.6
1931,13.226301369863013,4.096438356164383,197.5
1931,13.226301369863013,4.096438356164383,77.1
1932,13.32636612021858,5.511338797814208,122.0
1932,13.32636612021858,5.511338797814208,7.3
1932,13.32636612021858,5.511338797814208,62.1
1932,13.32636612021858,5.511338797814208,86.3
1932,13.32636612021858,5.511338797814208,89.7
1932,13.32636612021858,5.511338797814208,40.8
1932,13.32636612021858,5.511338797814208,119.5
1932,13.32636612021858,5.511338797814208,62.2
1932,13.32636612021858,5.511338797814208,84.1
1932,13.32636612021858,5.511338797814208,111.4
1932,13.32636612021858,5.511338797814208,61.7
1932,13.32636612021858,5.511338797814208,167.0
1933,13.655753424657535,6.505616438356164,93.3
1933,13.655753424657535,6.505616438356164,87.8
1933,13.655753424657535,6.505616438356164,84.5
1933,13.655753424657535,6.505616438356164,44.7
1933,13.655753424657535,6.505616438356164,84.3
1933,13.655753424657535,6.505616438356164,66.2
1933,13.655753424657535,6.505616438356164,76.3
1933,13.655753424657535,6.505616438356164,52.1
1933,13.655753424657535,6.505616438356164,33.9
1933,13.655753424657535,6.505616438356164,87.9
1933,13.655753424657535,6.505616438356164,50.5
1933,13.655753424657535,6.505616438356164,59.6
1934,13.466986301369863,6.648493150684931,108.1
1934,13.466986301369863,6.648493150684931,8.3
1934,13.466986301369863,6.648493150684931,94.9
1934,13.466986301369863,6.648493150684931,80.6
1934,13.466986301369863,6.648493150684931,69.1
1934,13.466986301369863,6.648493150684931,51.3
1934,13.466986301369863,6.648493150684931,54.4
1934,13.466986301369863,6.648493150684931,125.9
1934,13.466986301369863,6.648493150684931,160.9
1934,13.466986301369863,6.648493150684931,118.3
1934,13.466986301369863,6.648493150684931,43.8
1934,13.466986301369863,6.648493150684931,188.4
1935,12.708597814375866,6.264151916269047,41.4
1935,12.708597814375866,6.264151916269047,103.1
1935,12.708597814375866,6.264151916269047,45.5
1935,12.708597814375866,6.264151916269047,84.1
1935,12.708597814375866,6.264151916269047,33.2
1935,12.708597814375866,6.264151916269047,133.9
1935,12.708597814375866,6.264151916269047,27.4
1935,12.708597814375866,6.264151916269047,71.5
1935,12.708597814375866,6.264151916269047,155.6
1935,12.708597814375866,6.264151916269047,114.4
1935,12.708597814375866,6.264151916269047,128.1
1935,12.708597814375866,6.264151916269047,86.5
1936,12.769398907103827,6.049726775956284,144.0
1936,12.769398907103827,6.049726775956284,83.2
1936,12.769398907103827,6.049726775956284,73.8
1936,12.769398907103827,6.049726775956284,49.0
1936,12.769398907103827,6.049726775956284,38.6
1936,12.769398907103827,6.049726775956284,89.2
